hora_leitura,sensor_1_Sensor Fósforo,sensor_2_Sensor Potássio,sensor_3_Sensor PH,sensor_4_Sensor Umidade,sensor_5_Sensor Estado do Relé de Irrigação
12:30:39 AM,1,0,8.545892665,59.00662631,1
12:32:04 AM,0,1,2.213635438,86.58358954,0
12:33:35 AM,1,0,1.522638824,8.657795264,0
12:34:52 AM,1,0,4.385117549,65.41627173,1
12:13:51 AM,0,0,2.309560563,0.728415608,0
12:15:16 AM,0,1,9.011351043,35.52475349,1
12:16:47 AM,1,1,2.923405716,40.10951964,0
12:18:04 AM,0,1,13.54039589,31.49439138,1
12:57:03 AM,0,1,12.43948459,85.97710852,1
12:58:28 AM,0,0,8.502993055,45.96021409,1
12:59:59 AM,0,1,7.454354469,44.06675627,1
12:01:16 AM,0,0,11.20831353,51.23520943,1
12:40:15 AM,0,0,10.02776314,86.66998819,1
12:41:40 AM,0,1,11.04017131,37.20996952,1
12:43:11 AM,0,0,6.752483672,55.24005989,1
12:44:28 AM,1,0,7.582488331,11.46887042,1
12:23:27 AM,1,1,7.074968027,82.2678964,1
12:24:52 AM,1,0,1.111078073,31.05186107,0
12:26:23 AM,0,0,5.620721343,91.00413934,1
12:27:40 AM,1,0,8.086581795,10.26029643,0
12:06:39 AM,1,0,1.561323695,95.16482446,1
12:08:04 AM,1,0,7.785272018,82.78901804,1
12:09:35 AM,0,1,4.447475102,17.06836545,0
12:10:52 AM,1,1,2.989918907,21.88081412,1
12:49:51 AM,1,0,0.460708478,43.93110773,1
12:51:16 AM,1,1,2.456812041,35.71122042,0
12:52:47 AM,1,0,7.494777161,31.71936134,0
12:54:04 AM,1,0,2.962856522,96.55908453,1
12:33:03 AM,1,1,13.5253467,45.19277529,1
12:34:28 AM,1,0,13.87331856,79.62234313,1
12:35:59 AM,1,1,10.20446483,91.69350497,1
12:37:16 AM,1,1,11.10881908,8.719127254,1
12:16:15 AM,0,0,7.433723056,31.27259382,0
12:17:40 AM,0,0,11.32831405,12.98454593,1
12:19:11 AM,0,0,7.489923824,52.78789022,1
12:20:28 AM,0,0,6.698732962,49.6641187,0
12:59:27 AM,1,1,9.437118289,73.45780815,0
12:00:52 AM,0,1,8.368673132,11.24926598,1
12:02:23 AM,1,1,9.22206263,98.70802586,1
12:03:40 AM,0,1,4.097912787,92.06673021,1
12:42:39 AM,1,1,7.453902925,94.57506542,1
12:44:04 AM,1,1,10.01085255,90.99767599,0
12:45:35 AM,0,0,8.796455453,29.39578325,0
12:46:52 AM,0,1,0.863850082,5.521715238,1
12:25:51 AM,1,1,5.978419951,10.03475074,0
12:27:16 AM,1,1,3.40491239,91.00422405,1
12:28:47 AM,1,1,7.448292084,9.647085573,0
12:30:04 AM,1,1,2.643408038,73.18930768,0
12:09:03 AM,0,0,10.92691015,89.69211527,1
12:10:28 AM,0,0,4.046531038,9.172063263,1
12:11:59 AM,1,1,8.940761046,46.33386609,0
12:13:16 AM,0,1,7.62714514,32.02019192,1
12:52:15 AM,1,0,9.523025655,59.20531405,0
12:53:40 AM,1,0,2.587572547,9.057701443,1
12:55:11 AM,0,0,0.814399442,62.89666007,0
12:56:28 AM,0,0,1.250661314,78.6217098,1
12:35:27 AM,0,1,2.081204676,39.94225238,0
12:36:52 AM,1,0,1.462559481,88.37100159,0
12:38:23 AM,0,0,8.001276105,5.81675898,1
12:39:40 AM,0,0,7.162234866,45.74311861,1
12:18:39 AM,1,0,12.66727234,98.40545904,1
12:20:04 AM,1,0,4.954654509,86.46971684,0
12:21:35 AM,1,1,1.50017025,37.87096974,1
12:22:52 AM,0,0,9.050158608,71.50798813,0
12:01:51 AM,1,1,2.379083218,43.2678353,0
12:03:16 AM,1,0,8.802688331,86.70957992,0
12:04:47 AM,1,0,12.55846866,42.09051463,0
12:06:04 AM,1,1,11.1652972,82.62597098,1
12:45:03 AM,1,0,10.43802252,66.4911533,1
12:46:28 AM,0,0,8.698839302,85.13142006,0
12:47:59 AM,1,0,6.373767303,18.26533541,0
12:49:16 AM,1,0,11.03345844,66.17168182,1
12:28:15 AM,0,0,13.03421718,43.73127681,0
12:29:40 AM,0,1,1.994833989,75.43148565,1
12:31:11 AM,0,1,10.77514385,34.09308198,0
12:32:28 AM,0,0,2.908846342,93.11790025,1
12:11:27 AM,1,1,6.465703804,54.82678776,0
12:12:52 AM,0,0,1.134727229,31.00948557,0
12:14:23 AM,1,0,6.519924347,58.66345881,1
12:15:40 AM,0,1,10.02509011,62.5295821,0
12:54:39 AM,1,0,2.627740404,82.03347048,1
12:56:04 AM,0,0,10.86747098,12.30834174,1
12:57:35 AM,0,1,12.0567203,68.1359353,0
12:58:52 AM,1,0,13.28841444,88.2609002,0
12:37:51 AM,1,0,11.02627137,81.1950265,0
12:39:16 AM,1,1,11.2835641,97.5782012,1
12:40:47 AM,1,0,8.222966804,44.52176114,0
12:42:04 AM,0,1,2.419838047,8.890198952,1
12:21:03 AM,0,0,10.04345246,43.06739152,0
12:22:28 AM,0,1,7.992159432,66.99591092,0
12:23:59 AM,0,0,11.36098929,3.406301746,1
12:25:16 AM,0,1,0.981391483,95.08949202,0
12:04:15 AM,1,0,10.08025293,83.93372891,0
12:05:40 AM,0,1,13.74345296,13.87305783,1
12:07:11 AM,0,1,5.112432176,50.96813312,1
12:08:28 AM,1,1,13.54149953,41.44472178,0
12:47:27 AM,1,1,4.819524878,37.5763909,0
12:48:52 AM,0,1,7.158380192,6.00017714,0
12:50:23 AM,1,0,8.539078294,20.35146321,1
12:51:40 AM,0,1,5.213735563,2.682695158,0
12:30:39 AM,0,0,8.530685628,34.72311557,0
12:32:04 AM,0,0,3.240440843,55.20056698,0
12:33:35 AM,1,1,9.205287464,72.10709114,0
12:34:52 AM,1,0,13.65641539,39.63889343,0
12:13:51 AM,0,0,11.72834158,51.43450257,1
12:15:16 AM,1,0,12.23147004,94.18160971,0
12:16:47 AM,0,1,12.02176063,3.591664422,1
12:18:04 AM,1,0,2.005362235,70.01223054,0
12:57:03 AM,1,1,5.336852418,83.27003186,1
12:58:28 AM,1,0,0.067159029,13.73862408,0
12:59:59 AM,0,1,1.946656562,83.77957538,1
12:01:16 AM,1,0,3.37195576,68.08775676,1
12:40:15 AM,1,1,3.718950605,83.34133502,1
12:41:40 AM,0,1,11.75093208,58.40880106,0
12:43:11 AM,0,0,5.352286165,84.01998292,0
12:44:28 AM,0,0,0.761300928,99.91999689,0
12:23:27 AM,0,1,13.88501066,86.06605183,1
12:24:52 AM,1,0,11.71241618,66.4254609,1
12:26:23 AM,0,1,9.253744375,97.57708444,1
12:27:40 AM,0,0,5.78010268,4.944443638,0
12:06:39 AM,1,1,10.23104066,34.56119036,1
12:08:04 AM,0,0,5.620402922,16.97663797,1
12:09:35 AM,1,0,9.700058282,48.41694931,1
12:10:52 AM,0,1,12.57011487,1.313664256,0
12:49:51 AM,1,0,1.98576925,71.28347682,0
12:51:16 AM,1,1,0.889709569,12.92758431,0
12:52:47 AM,1,0,4.773810514,29.78396086,1
12:54:04 AM,0,1,0.152198988,13.70800433,0
12:33:03 AM,0,0,3.906518531,21.87132397,1
12:34:28 AM,0,1,3.560415946,24.08684953,1
12:35:59 AM,0,1,5.956208937,94.19659458,1
12:37:16 AM,1,1,5.728169693,77.38344226,0
12:16:15 AM,1,0,1.831433886,63.71897769,0
12:17:40 AM,0,1,8.780210227,81.74975477,1
12:19:11 AM,1,1,10.32841259,65.21451429,0
12:20:28 AM,1,0,1.045867854,68.39041712,0
12:59:27 AM,1,1,2.776319528,94.01671691,1
12:00:52 AM,0,1,0.630466419,89.59208195,0
12:02:23 AM,1,0,1.50471325,38.42377247,0
12:03:40 AM,1,1,11.51316284,35.4375005,0
12:42:39 AM,1,0,9.949501198,4.264854118,1
12:44:04 AM,0,1,10.9312348,29.93635086,0
12:45:35 AM,1,1,0.521002824,85.24293495,1
12:46:52 AM,0,0,12.75194166,81.46228463,1
12:25:51 AM,0,1,4.699572245,84.40168832,1
12:27:16 AM,1,1,11.25816619,37.57915044,1
12:28:47 AM,1,1,6.300102613,86.5389802,1
12:30:04 AM,1,1,9.996801463,8.668002375,1
12:09:03 AM,0,0,7.029475095,45.08699747,0
12:10:28 AM,0,0,1.867316665,40.83116562,0
12:11:59 AM,1,0,2.817035717,97.07853508,1
12:13:16 AM,0,0,3.29785515,63.64406789,0
12:52:15 AM,0,1,4.972232502,10.05049447,1
12:53:40 AM,0,0,6.01223412,6.625927914,0
12:55:11 AM,0,0,6.586018863,30.04328222,0
12:56:28 AM,0,1,10.39092393,0.19874877,1
12:35:27 AM,0,1,9.333122507,49.16201681,0
12:36:52 AM,1,1,5.722381096,67.56739479,1
12:38:23 AM,0,0,12.40690774,33.55924334,0
12:39:40 AM,1,1,7.679161992,49.45592329,0
12:18:39 AM,0,0,1.801039212,12.27823962,1
12:20:04 AM,1,1,0.72865233,71.37465524,0
12:21:35 AM,0,1,6.28502573,95.94602154,1
12:22:52 AM,0,0,8.908718579,76.49681187,1
12:01:51 AM,0,1,0.768952183,10.1951037,1
12:03:16 AM,0,0,9.590268012,18.21794353,0
12:04:47 AM,0,1,2.098032993,60.80594811,0
12:06:04 AM,1,0,10.16689482,76.30591152,1
12:45:03 AM,0,1,8.756200858,7.522033439,1
12:46:28 AM,0,0,7.921180764,39.30589891,0
12:47:59 AM,0,1,6.112031672,15.78484245,1
12:49:16 AM,1,0,0.4544346,6.040193738,1
12:28:15 AM,0,0,3.878304735,90.54048617,0
12:29:40 AM,1,0,8.654436789,73.85788927,1
12:31:11 AM,1,1,5.63042305,79.56327972,0
12:32:28 AM,0,0,0.835988453,18.51196288,0
12:11:27 AM,1,1,7.555022807,80.21650983,0
12:12:52 AM,0,1,5.26184734,86.16945185,1
12:14:23 AM,0,1,5.077016044,96.33430188,1
12:15:40 AM,1,0,2.407600941,64.69715565,0
12:54:39 AM,1,1,8.407514342,97.86446634,1
12:56:04 AM,1,0,11.43130136,21.07756095,1
12:57:35 AM,0,1,1.371492771,58.95226626,1
12:58:52 AM,0,0,10.63425494,31.35725919,0
12:37:51 AM,1,0,12.83872402,19.79319188,1
12:39:16 AM,1,1,12.21055804,26.78447819,0
12:40:47 AM,0,0,7.616180551,77.90130731,1
12:42:04 AM,1,1,13.46857915,40.61897533,1
12:21:03 AM,0,0,1.886308708,56.91525539,1
12:22:28 AM,0,1,9.646448223,29.93063112,0
12:23:59 AM,1,1,10.06547892,70.3905841,1
12:25:16 AM,1,1,8.869268348,75.34560945,1
12:04:15 AM,0,0,11.75190036,4.396832382,0
12:05:40 AM,0,0,4.5028949,86.04660818,1
12:07:11 AM,0,0,12.34602774,62.54153549,0
12:08:28 AM,1,0,11.38930329,57.26918453,0
12:47:27 AM,1,1,5.359746297,15.92057154,0
12:48:52 AM,0,0,5.488288174,21.47508183,0
12:50:23 AM,0,0,1.608647136,39.40815846,1
12:51:40 AM,1,0,12.83741342,94.69642682,0
12:30:39 AM,0,0,7.175074084,19.49443695,1
12:32:04 AM,0,0,10.75515532,50.4600518,1
12:33:35 AM,1,1,4.788972146,50.47145999,1
12:34:52 AM,0,1,2.267814804,82.64372546,1
12:13:51 AM,0,1,10.57363067,68.58631187,1
12:15:16 AM,1,1,1.307541811,22.231105,1
12:16:47 AM,0,0,5.705417334,90.73935611,0
12:18:04 AM,0,1,3.450491441,4.982771091,1
12:57:03 AM,0,1,8.040293138,0.618614424,1
12:58:28 AM,1,0,8.961270926,71.15145579,1
12:59:59 AM,1,0,2.506626074,28.59405289,1
12:01:16 AM,0,0,13.5422634,16.79241291,1
12:40:15 AM,1,0,3.247951226,4.176618369,0
12:41:40 AM,0,0,2.543806474,15.32171638,1
12:43:11 AM,0,1,6.208508278,69.7878153,1
12:44:28 AM,0,1,8.275706846,13.02562037,0
12:23:27 AM,0,0,5.164311245,30.87145843,1
12:24:52 AM,1,0,5.234083728,21.56259315,1
12:26:23 AM,1,0,7.729738425,57.29697575,1
12:27:40 AM,1,1,8.49732186,62.42967113,0
12:06:39 AM,1,1,0.108354403,80.27517,1
12:08:04 AM,1,0,10.03245263,82.85279253,0
12:09:35 AM,0,0,6.189821321,46.69062713,0
12:10:52 AM,1,1,12.37101194,19.51553372,1
12:49:51 AM,0,1,8.463784311,30.57965,1
12:51:16 AM,0,1,6.998808812,81.8138266,1
12:52:47 AM,0,0,3.512036519,66.58578416,0
12:54:04 AM,0,1,10.97293291,43.57117056,1
12:33:03 AM,1,0,0.1177839,67.06802218,1
12:34:28 AM,0,1,10.03854029,61.58498123,0
12:35:59 AM,1,1,12.51587623,62.3993573,1
12:37:16 AM,1,1,7.896543536,28.65886973,0
12:16:15 AM,1,1,0.813922624,1.733382212,0
12:17:40 AM,1,0,5.104904497,91.72598083,0
12:19:11 AM,0,0,10.17102144,18.31080189,1
12:20:28 AM,1,0,2.378445843,23.24146229,1
12:59:27 AM,1,0,7.087550946,6.389366246,1
12:00:52 AM,0,0,2.687811874,58.58957253,1
12:02:23 AM,1,1,0.632682368,71.22112401,0
12:03:40 AM,1,0,3.873777657,24.36908846,0
12:42:39 AM,1,1,12.50452182,44.0082874,0
12:44:04 AM,0,0,11.29525034,44.54950598,1
12:45:35 AM,1,0,8.166507504,71.82458282,0
12:46:52 AM,0,1,0.280343655,57.80417447,0
12:25:51 AM,1,1,7.465690037,36.81457609,1
12:27:16 AM,1,1,4.066428381,82.42705195,0
12:28:47 AM,1,0,4.746452629,12.39343102,1
12:30:04 AM,0,1,7.71162144,10.07791651,0
12:09:03 AM,1,1,6.282005112,73.02835897,1
12:10:28 AM,1,0,13.63272354,84.59728442,1
12:11:59 AM,0,1,1.840851979,70.93769292,1
12:13:16 AM,0,1,7.223073912,45.7611136,1
12:52:15 AM,0,0,11.96492702,87.90915406,0
12:53:40 AM,1,1,12.47967329,69.57684167,0
12:55:11 AM,1,1,0.643718772,57.19276861,1
12:56:28 AM,1,1,4.627654625,30.4313179,1
12:35:27 AM,0,1,8.050370356,2.32309624,1
12:36:52 AM,0,1,0.280961699,86.88074809,1
12:38:23 AM,0,0,4.335984326,77.89500188,0
12:39:40 AM,1,1,11.69050331,0.494859789,1
12:18:39 AM,0,0,6.912943872,30.7158756,1
12:20:04 AM,1,1,7.856804043,87.90128195,0
12:21:35 AM,0,1,9.424200159,57.32786741,0
12:22:52 AM,0,1,9.721210854,51.89321544,1
12:01:51 AM,1,1,13.84684,34.20125448,1
12:03:16 AM,0,1,4.88866488,86.11682073,1
12:04:47 AM,0,1,8.092553215,24.50532753,0
12:06:04 AM,1,1,12.50354167,86.05813345,1
12:45:03 AM,0,0,6.040501929,36.86380453,1
12:46:28 AM,0,0,11.24390442,77.60561328,0
12:47:59 AM,1,0,8.84343675,97.1811192,1
12:49:16 AM,1,1,1.146356701,62.90003148,0
12:28:15 AM,1,0,8.496494643,25.60003972,0
12:29:40 AM,0,1,8.806055532,66.52185751,1
12:31:11 AM,0,1,6.821765138,62.65403953,1
12:32:28 AM,1,0,13.03932904,39.79449819,0
12:11:27 AM,0,0,6.177919302,72.83955669,0
12:12:52 AM,0,1,13.71556552,80.12889288,0
12:14:23 AM,0,0,7.520072757,12.17509711,0
12:15:40 AM,1,1,11.03443781,34.36230147,1
12:54:39 AM,0,0,11.46538827,13.66982107,0
12:56:04 AM,1,1,5.316175094,30.8360844,1
12:57:35 AM,0,0,8.331249758,82.82457694,1
12:58:52 AM,0,0,5.039338981,96.57781054,0
12:37:51 AM,1,0,2.848134956,73.39274719,0
12:39:16 AM,0,1,8.373790052,76.26356833,1
12:40:47 AM,0,1,7.785672337,90.04356322,0
12:42:04 AM,0,0,4.81179674,21.95191249,1
12:21:03 AM,1,0,12.97484653,55.18163501,1
12:22:28 AM,1,1,2.666665813,55.34902803,1
12:23:59 AM,0,1,5.220381625,10.06806123,1
12:25:16 AM,0,1,12.45298646,60.59112872,1
12:04:15 AM,0,0,6.20181444,60.742477,0
12:05:40 AM,0,0,11.5502548,71.41988481,0
12:07:11 AM,1,1,3.38909307,69.07555212,1
12:08:28 AM,1,0,12.33078576,58.0562292,1
12:47:27 AM,1,1,9.176408196,53.9786294,1
12:48:52 AM,0,0,13.43216052,81.37403494,0
12:50:23 AM,0,1,4.574662696,18.85086742,1
12:51:40 AM,1,1,8.504937715,64.39361411,1
12:30:39 AM,0,1,1.798574092,2.900104811,0
12:32:04 AM,1,0,9.002084654,7.53069417,1
12:33:35 AM,1,0,1.580045341,3.683595188,0
12:34:52 AM,1,0,4.908897603,39.45138933,0
12:13:51 AM,1,1,9.994985492,69.77386243,0
12:15:16 AM,1,0,12.96073897,49.93748202,0
12:16:47 AM,1,0,13.41366912,63.63721038,0
12:18:04 AM,0,1,2.711259177,97.32637221,1
12:57:03 AM,0,0,2.383124532,94.59856641,0
12:58:28 AM,1,0,5.296353938,8.02649187,1
12:59:59 AM,0,1,1.014139251,85.54195894,1
12:01:16 AM,0,1,1.531357324,56.06482861,1
12:40:15 AM,1,1,13.84460016,49.40287236,0
12:41:40 AM,1,0,4.3370128,33.74825809,0
12:43:11 AM,0,1,9.282891883,29.69005155,0
12:44:28 AM,0,1,10.25598896,47.35498823,0
12:23:27 AM,0,0,3.075390631,41.81256514,0
12:24:52 AM,1,0,12.49875335,96.61522394,0
12:26:23 AM,1,1,9.76867262,65.60457182,1
12:27:40 AM,1,1,13.76598298,87.44864171,0
12:06:39 AM,1,1,2.727582386,38.46200761,0
12:08:04 AM,0,0,1.168716305,76.38731908,0
12:09:35 AM,0,1,1.645618579,55.48263101,0
12:10:52 AM,1,1,1.506775089,38.80993352,1
12:49:51 AM,1,0,2.415478846,21.42509142,0
12:51:16 AM,1,0,12.50137562,89.95970417,1
12:52:47 AM,0,1,4.605139165,64.71163624,0
12:54:04 AM,0,1,7.559540274,22.133454,0
12:33:03 AM,1,0,10.82433904,60.21063014,1
12:34:28 AM,1,1,5.600267365,25.71129983,1
12:35:59 AM,1,1,4.394756537,54.79398209,1
12:37:16 AM,0,1,4.334288246,76.29601946,1
12:16:15 AM,1,0,13.6881289,88.51301369,0
12:17:40 AM,0,1,5.819231928,63.66398151,1
12:19:11 AM,0,1,12.72857233,60.77864093,0
12:20:28 AM,1,1,3.148905989,71.41359088,1
12:59:27 AM,0,1,1.553144006,75.39641037,1
12:00:52 AM,1,0,2.636151768,75.89000536,1
12:02:23 AM,0,1,8.840219049,24.46451103,0
12:03:40 AM,1,0,0.97223553,19.0284913,0
12:42:39 AM,1,0,4.263374501,3.327176612,0
12:44:04 AM,0,0,10.52579728,70.4001336,0
12:45:35 AM,1,1,1.825478509,61.0067691,0
12:46:52 AM,1,0,6.695543374,78.2396842,1
12:25:51 AM,1,1,7.392723922,92.10765656,0
12:27:16 AM,1,0,6.60311866,95.38858346,1
12:28:47 AM,1,0,11.73587031,81.23595893,0
12:30:04 AM,0,0,5.555116653,15.25570702,1
12:09:03 AM,0,0,2.202985781,16.99273018,1
12:10:28 AM,0,0,5.189283079,78.50319129,1
12:11:59 AM,0,0,13.38313865,17.42178053,1
12:13:16 AM,0,1,13.7743504,24.87295554,1
12:52:15 AM,1,0,12.43310183,95.60781913,0
12:53:40 AM,1,0,1.939873607,60.22066174,1
12:55:11 AM,1,0,13.36415034,92.01680123,0
12:56:28 AM,1,1,13.84170896,65.34569718,0
12:35:27 AM,0,1,3.714679646,99.94719372,1
12:36:52 AM,1,1,12.17053466,41.99088035,0
12:38:23 AM,1,1,8.094232158,6.332004879,1
12:39:40 AM,1,0,7.392375509,46.59600797,1
12:18:39 AM,1,0,10.10328702,17.36149025,1
12:20:04 AM,0,0,1.224633666,56.57929258,1
12:21:35 AM,1,0,11.38333751,37.01791597,1
12:22:52 AM,0,1,12.45843276,2.25119667,1
12:01:51 AM,1,1,10.41350331,54.92809238,1
12:03:16 AM,1,0,6.646575584,39.3886025,1
12:04:47 AM,1,1,2.509722643,83.11999481,1
12:06:04 AM,0,0,7.396245066,26.68298284,0
12:45:03 AM,1,0,10.93255245,49.74114026,1
12:46:28 AM,0,1,11.91713041,4.423608,1
12:47:59 AM,0,0,4.946740478,74.24530576,0
12:49:16 AM,1,1,13.95027607,10.65725112,0
12:28:15 AM,0,0,5.568176605,21.13327066,1
12:29:40 AM,0,0,6.669612487,34.48523059,0
12:31:11 AM,1,0,2.928641848,65.92444321,1
12:32:28 AM,0,1,13.09116514,75.61621569,0
12:11:27 AM,1,0,12.80434358,81.80409504,0
12:12:52 AM,0,1,3.970801336,88.13853373,1
12:14:23 AM,0,1,8.598363962,49.28577656,1
12:15:40 AM,0,1,8.404553151,50.44272053,0
12:54:39 AM,0,0,10.21926004,95.83161775,0
12:56:04 AM,1,1,2.757173718,51.96354769,1
12:57:35 AM,0,0,11.35995597,51.04032653,0
12:58:52 AM,1,0,0.444216178,13.55552915,0
12:37:51 AM,0,0,1.108427114,85.01379692,1
12:39:16 AM,1,1,3.819120103,54.28111697,0
12:40:47 AM,0,1,10.1737667,34.41156914,1
12:42:04 AM,1,1,2.183821149,23.39105994,1
12:21:03 AM,1,1,11.20706312,0.009790878,1
12:22:28 AM,0,0,1.672913387,7.902944296,1
12:23:59 AM,0,1,7.571441473,53.3573544,1
12:25:16 AM,0,0,5.075398771,35.83697616,1
12:04:15 AM,0,1,9.607770126,64.71977169,1
12:05:40 AM,1,1,3.365742575,76.71850575,1
12:07:11 AM,0,0,2.32966171,0.331743253,1
12:08:28 AM,0,1,4.808878326,69.29254604,0
12:47:27 AM,1,0,7.438736916,74.70120535,0
12:48:52 AM,0,0,9.048404591,96.58265567,1
12:50:23 AM,0,0,10.49814444,45.01863856,0
12:51:40 AM,0,1,1.110512784,95.52543601,0
12:30:39 AM,1,0,10.3131711,58.96123989,0
12:32:04 AM,1,1,5.265892445,58.93496821,0
12:33:35 AM,1,0,1.799948534,91.51099301,0
12:34:52 AM,1,0,9.721209117,84.51400903,0
12:13:51 AM,0,0,0.306988447,6.761775579,1
12:15:16 AM,0,1,4.277336945,72.71000236,1
12:16:47 AM,0,1,6.630583209,37.10185174,1
12:18:04 AM,0,0,10.87429341,63.02966247,1
12:57:03 AM,0,1,11.73383399,15.87246604,1
12:58:28 AM,1,1,8.346986723,79.42669029,0
12:59:59 AM,1,1,9.749655829,30.84899344,1
12:01:16 AM,0,1,1.987955151,75.03292611,0
12:40:15 AM,1,0,8.592606511,76.86317012,1
12:41:40 AM,1,1,13.96558925,88.64925244,1
12:43:11 AM,0,0,4.455632546,71.90882326,0
12:44:28 AM,0,1,7.597764359,99.3622027,0
12:23:27 AM,1,1,13.60092756,51.41499946,0
12:24:52 AM,0,1,13.37036157,68.3570421,1
12:26:23 AM,1,0,0.687420855,43.9939353,0
12:27:40 AM,0,1,11.0417926,21.20782278,0
12:06:39 AM,1,1,2.381219993,21.79650073,1
12:08:04 AM,0,0,12.05841261,63.73914432,0
12:09:35 AM,1,1,1.312104054,19.13073821,1
12:10:52 AM,1,1,11.92949867,60.16924084,0
12:49:51 AM,1,1,0.653165296,51.39306816,1
12:51:16 AM,0,0,1.093293361,68.33301223,0
12:52:47 AM,0,0,6.681010024,34.44553204,1
12:54:04 AM,1,0,9.961922953,52.18991775,0
12:33:03 AM,1,0,13.54469629,65.2888145,0
12:34:28 AM,0,0,2.853468189,44.10861988,0
12:35:59 AM,1,1,13.87890281,62.7878522,0
12:37:16 AM,0,1,12.16146184,57.07597113,0
12:16:15 AM,0,1,0.981606843,83.91545923,1
12:17:40 AM,1,1,12.72849119,43.23438603,1
12:19:11 AM,1,0,9.428607156,93.84751634,0
12:20:28 AM,1,0,10.71967616,52.16724948,1
12:59:27 AM,0,1,10.60433215,25.27895354,0
12:00:52 AM,1,1,1.091603582,43.66423619,0
12:02:23 AM,0,0,11.80052221,80.96323054,0
12:03:40 AM,1,0,8.671634333,70.00443386,0
12:42:39 AM,1,1,0.328541333,11.15655478,1
12:44:04 AM,1,1,13.24318205,58.87451078,1
12:45:35 AM,1,0,10.57414684,18.79116408,1
12:46:52 AM,1,0,9.314383827,2.755196481,1
12:25:51 AM,0,1,7.16039673,19.6034743,0
12:27:16 AM,1,0,9.200836057,92.72942163,0
12:28:47 AM,1,1,0.176388519,77.03046512,1
12:30:04 AM,1,0,3.785014362,38.89686287,0
12:09:03 AM,1,1,4.14428533,23.95223319,0
12:10:28 AM,0,1,5.021461189,44.01543078,0
12:11:59 AM,1,0,4.238785877,28.14479008,0
12:13:16 AM,1,1,12.79101685,9.363157001,0
12:52:15 AM,1,0,6.51214107,31.96005841,0
12:53:40 AM,0,0,9.119138105,56.28145646,0
12:55:11 AM,0,1,9.520113015,86.27950323,0
12:56:28 AM,1,1,10.4053542,11.54128594,1
12:35:27 AM,1,0,5.58752139,49.92190832,1
12:36:52 AM,0,0,1.136155337,48.14229721,1
12:38:23 AM,0,0,7.648272254,7.668729104,1
12:39:40 AM,1,1,11.47126373,46.90983895,0
12:18:39 AM,0,1,13.40950044,77.98314581,0
12:20:04 AM,0,0,6.385854779,18.23883458,0
12:21:35 AM,0,1,6.303658106,29.56946556,1
12:22:52 AM,1,0,10.83785897,47.36602272,1
12:01:51 AM,1,0,0.010151045,29.59366508,1
12:03:16 AM,0,0,13.49193043,58.48944953,0
12:04:47 AM,1,0,2.002204013,63.33644968,1
12:06:04 AM,0,0,7.186558548,12.64245233,1
12:45:03 AM,1,1,5.570265554,63.99245504,0
12:46:28 AM,0,1,12.27400883,45.56961572,1
12:47:59 AM,1,0,13.89887966,22.63337659,0
12:49:16 AM,0,0,5.560213979,15.40537165,0
12:28:15 AM,1,0,5.949831314,91.55745714,1
12:29:40 AM,0,0,0.538023786,40.82457871,1
12:31:11 AM,0,1,3.208688258,42.15219596,1
12:32:28 AM,1,1,3.134694759,62.21709561,0
12:11:27 AM,0,0,7.681400245,19.35534484,1
12:12:52 AM,0,0,0.676402661,53.89895075,0
12:14:23 AM,1,0,3.970667082,28.48161062,0
12:15:40 AM,0,0,7.69435726,38.50871882,0
12:54:39 AM,1,0,4.547145773,5.684043762,1
12:56:04 AM,0,1,9.727263663,95.06309901,0
12:57:35 AM,1,0,10.60841943,3.254482469,1
12:58:52 AM,0,0,2.109231371,26.27083544,1
12:37:51 AM,0,1,11.25994732,71.56495696,1
12:39:16 AM,1,0,0.956804493,95.66234029,1
12:40:47 AM,1,1,0.848232022,8.637784807,1
12:42:04 AM,1,1,7.382679135,88.18736542,1
12:21:03 AM,1,0,5.545656478,54.96411411,0
12:22:28 AM,1,1,13.10203657,48.11093317,1
12:23:59 AM,0,1,1.375854013,93.8928272,1
12:25:16 AM,0,1,7.33249283,62.72464406,0
12:04:15 AM,0,1,3.527260189,89.71755426,1
12:05:40 AM,1,0,8.61506726,14.96666057,0
12:07:11 AM,1,1,2.435939255,68.19574195,0
12:08:28 AM,1,1,2.838977746,71.92836677,0
12:47:27 AM,0,1,8.244586091,26.79973094,1
12:48:52 AM,1,1,3.861910745,80.65645755,1
12:50:23 AM,1,0,9.994251391,36.05489386,0
12:51:40 AM,1,1,0.882571511,57.5365503,0
12:30:39 AM,1,0,0.11751326,62.21926811,0
12:32:04 AM,0,0,10.44541664,88.35117087,1
12:33:35 AM,1,0,3.801058144,92.78321054,0
12:34:52 AM,1,1,0.15497983,60.515665,1
12:13:51 AM,0,0,9.96892458,14.61024257,1
12:15:16 AM,1,1,2.012883999,94.112073,0
12:16:47 AM,1,0,1.850065807,33.20479975,1
12:18:04 AM,1,1,6.024002516,87.95495849,0
12:57:03 AM,1,0,2.992504697,16.80223637,1
12:58:28 AM,0,0,6.00092799,12.62339017,0
12:59:59 AM,1,1,0.899235902,27.08969064,0
12:01:16 AM,0,1,10.70361173,55.6757759,1
12:40:15 AM,0,0,10.68214149,84.60400312,0
12:41:40 AM,1,0,2.309324535,85.9676582,1
12:43:11 AM,0,1,9.159057303,24.38377584,1
